user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str,price_knn
1597,a,2022-02-02,0,books,1071,biography,0,0.24,0.0,no_conversion,no_conversion,north,45.0,m,mobile,28,no_conversion,other,organic,no,39.62
1598,a,2022-03-16,0,toys,1426,board_game,0,0.14,0.0,no_conversion,no_conversion,north,53.0,f,tablet,26,no_conversion,other,email,no,19.89
1599,a,2022-01-16,0,fashhion,1637,dress,0,0.23,0.0,no_conversion,no_conversion,east,42.0,f,tablet,23,no_conversion,edge,email,no,153.47
1600,b,2022-03-23,0,electronics,1169,camera,0,0.13,0.0,no_conversion,no_conversion,north,55.0,m,desktop,30,no_conversion,other,email,no,679.54
1601,a,2022-02-17,0,electronics,1204,headphones,0,0.08,0.0,no_conversion,no_conversion,west,42.0,f,desktop,8,no_conversion,edge,paid,no,246.06
1602,a,2022-01-10,0,electronics,1824,headphones,0,0.1,0.0,no_conversion,no_conversion,south,59.0,f,tablet,4,no_conversion,chrome,social,no,821.96
1603,a,2022-03-23,1,home,1336,chair,1,0.02,217.94,credit_card,same_day,west,18.0,f,desktop,29,no,chrome,social,yes,222.39
1604,a,2022-02-07,0,home,1998,table,0,0.15,0.0,no_conversion,no_conversion,east,40.0,m,desktop,13,no_conversion,chrome,email,no,198.67
1605,a,2022-01-19,0,beauty,1471,lotion,0,0.04,0.0,no_conversion,no_conversion,east,45.0,f,desktop,27,no_conversion,firefox,social,no,72.73
1606,b,2022-02-05,0,fashhion,1194,t-shirt,0,0.24,0.0,no_conversion,no_conversion,north,65.0,m,tablet,25,no_conversion,chrome,organic,no,82.31
1607,a,2022-02-28,0,electronics,1669,smartphone,0,0.13,0.0,no_conversion,no_conversion,west,21.0,m,mobile,22,no_conversion,chrome,organic,no,470.63
1608,b,2022-03-04,0,electronics,1652,camera,0,0.23,0.0,no_conversion,no_conversion,south,58.0,f,mobile,14,no_conversion,edge,email,no,846.46
1609,a,2022-03-18,0,electronics,1274,headphones,0,0.29,0.0,no_conversion,no_conversion,west,35.0,f,tablet,1,no_conversion,other,email,no,299.6
1610,b,2022-02-15,0,electronics,1006,headphones,0,0.25,0.0,no_conversion,no_conversion,south,66.0,f,desktop,5,no_conversion,other,email,no,976.48
1611,b,2022-01-03,0,home,1904,chair,0,0.29,0.0,no_conversion,no_conversion,south,64.0,f,desktop,21,no_conversion,chrome,social,no,299.72
1612,b,2022-03-15,0,toys,1978,action_figure,0,0.17,0.0,no_conversion,no_conversion,west,68.0,m,mobile,7,no_conversion,chrome,paid,no,22.38
1613,b,2022-03-06,0,toys,1565,puzzle,0,0.05,0.0,no_conversion,no_conversion,central,56.0,f,tablet,23,no_conversion,chrome,email,no,17.47
1614,a,2022-01-08,0,beauty,1615,lipstick,0,0.28,0.0,no_conversion,no_conversion,west,42.0,m,tablet,6,no_conversion,edge,social,no,92.81
1615,a,2022-02-20,0,books,1853,mystery,0,0.26,0.0,no_conversion,no_conversion,south,35.0,m,desktop,15,no_conversion,edge,email,no,33.48
1616,b,2022-03-22,0,sports,1849,tennis_racket,0,0.26,0.0,no_conversion,no_conversion,east,23.0,f,desktop,15,no_conversion,edge,paid,no,44.32
1617,b,2022-03-14,0,fashhion,1572,sneakers,0,0.21,0.0,no_conversion,no_conversion,east,42.0,m,desktop,8,no_conversion,other,email,no,63.74
1618,b,2022-01-06,0,toys,1598,doll,0,0.19,0.0,no_conversion,no_conversion,north,70.0,f,tablet,2,no_conversion,firefox,organic,no,80.57
1619,b,2022-03-30,0,books,1769,mystery,0,0.0,0.0,no_conversion,no_conversion,east,29.0,m,mobile,14,no_conversion,other,email,no,7.23
1620,b,2022-02-08,1,electronics,1177,smartphone,4,0.22,2758.3,credit_card,same_day,central,42.0,f,tablet,29,yes,edge,organic,yes,884.07
1621,a,2022-03-01,0,toys,1241,action_figure,0,0.03,0.0,no_conversion,no_conversion,south,52.0,m,tablet,16,no_conversion,safari,organic,no,67.53
1622,a,2022-01-28,0,beauty,1202,mascara,0,0.08,0.0,no_conversion,no_conversion,west,18.0,m,tablet,29,no_conversion,firefox,social,no,70.82
1623,b,2022-02-23,0,sports,1542,gym_bag,0,0.17,0.0,no_conversion,no_conversion,west,22.0,f,mobile,23,no_conversion,chrome,social,no,123.54
1624,b,2022-02-06,0,toys,1800,puzzle,0,0.14,0.0,no_conversion,no_conversion,central,18.0,m,desktop,10,no_conversion,other,organic,no,6.83
1625,a,2022-01-09,0,beauty,1461,lipstick,0,0.0,0.0,no_conversion,no_conversion,east,25.0,f,desktop,15,no_conversion,firefox,organic,no,125.53
1626,b,2022-03-23,0,home,1079,sofa,0,0.25,0.0,no_conversion,no_conversion,south,56.0,f,tablet,23,no_conversion,safari,email,no,184.57213775510203
1627,a,2022-02-25,0,sports,1522,tennis_racket,0,0.26,0.0,no_conversion,no_conversion,east,64.0,f,tablet,4,no_conversion,firefox,email,no,113.58
1628,b,2022-02-28,0,beauty,1416,mascara,0,0.2,0.0,no_conversion,no_conversion,north,60.0,f,mobile,12,no_conversion,other,organic,no,89.67
1629,a,2022-03-26,0,books,1765,science_fiction,0,0.16,0.0,no_conversion,no_conversion,east,35.0,m,mobile,10,no_conversion,edge,social,no,16.07
1630,a,2022-01-02,0,toys,1383,board_game,0,0.29,0.0,no_conversion,no_conversion,north,63.0,f,desktop,2,no_conversion,chrome,email,no,52.23
1631,b,2022-03-02,0,home,1390,chair,0,0.04,0.0,no_conversion,no_conversion,west,26.0,m,tablet,4,no_conversion,edge,email,no,414.2
1632,a,2022-02-27,0,books,1895,science_fiction,0,0.22,0.0,no_conversion,no_conversion,south,22.0,m,mobile,20,no_conversion,edge,email,no,26.17
1633,b,2022-03-01,0,beauty,1798,perfume,0,0.04,0.0,no_conversion,no_conversion,north,21.0,m,mobile,28,no_conversion,other,social,no,142.86
1634,b,2022-02-09,0,beauty,1687,mascara,0,0.11,0.0,no_conversion,no_conversion,east,61.0,f,tablet,28,no_conversion,edge,organic,no,128.65
1635,b,2022-02-05,0,books,1125,science_fiction,0,0.18,0.0,no_conversion,no_conversion,east,46.0,f,tablet,6,no_conversion,edge,email,no,19.99
1636,a,2022-02-06,0,toys,1493,doll,0,0.22,0.0,no_conversion,no_conversion,west,18.0,f,tablet,14,no_conversion,other,social,no,43.0
1637,a,2022-03-20,0,sports,1046,tennis_racket,0,0.0,0.0,no_conversion,no_conversion,central,47.0,f,tablet,23,no_conversion,other,social,no,144.3
1638,a,2022-01-18,0,home,1717,chair,0,0.08,0.0,no_conversion,no_conversion,central,62.0,f,tablet,3,no_conversion,safari,social,no,331.78
1639,b,2022-03-04,1,electronics,1475,headphones,4,0.16,1442.92,paypal,express,east,18.0,f,tablet,15,no,edge,social,yes,429.44
1640,b,2022-01-22,0,fashhion,1948,t-shirt,0,0.16,0.0,no_conversion,no_conversion,central,20.0,m,mobile,26,no_conversion,firefox,email,no,194.46
1641,b,2022-01-11,0,sports,1618,running_shoes,0,0.19,0.0,no_conversion,no_conversion,south,42.0,f,tablet,1,no_conversion,chrome,organic,no,194.34
1642,b,2022-02-27,0,home,1463,chair,0,0.09,0.0,no_conversion,no_conversion,central,25.0,f,desktop,19,no_conversion,chrome,organic,no,229.73
1643,b,2022-02-26,0,books,1786,science_fiction,0,0.16,0.0,no_conversion,no_conversion,south,35.0,m,tablet,25,no_conversion,other,social,no,34.03
1644,b,2022-03-18,1,beauty,1848,perfume,4,0.06,245.75,bank_transfer,express,east,42.0,f,desktop,1,no,other,organic,yes,65.36
1645,a,2022-01-04,0,books,1122,novel,0,0.06,0.0,no_conversion,no_conversion,east,65.0,m,desktop,13,no_conversion,safari,email,no,41.8
1646,b,2022-03-27,0,home,1473,lamp,0,0.17,0.0,no_conversion,no_conversion,east,69.0,f,desktop,8,no_conversion,edge,organic,no,305.53
1647,a,2022-01-07,0,books,1133,biography,0,0.21,0.0,no_conversion,no_conversion,west,37.0,f,tablet,18,no_conversion,other,organic,no,6.89
1648,b,2022-03-02,0,books,1618,science_fiction,0,0.04,0.0,no_conversion,no_conversion,central,48.0,f,tablet,22,no_conversion,other,paid,no,12.95
1649,b,2022-02-23,1,fashhion,1816,t-shirt,3,0.04,506.02,bank_transfer,same_day,north,47.0,f,desktop,3,no,chrome,organic,yes,175.7
1650,b,2022-03-29,0,toys,1840,action_figure,0,0.17,0.0,no_conversion,no_conversion,north,33.0,f,tablet,23,no_conversion,edge,organic,no,58.48
1651,a,2022-03-09,0,fashhion,1561,jeans,0,0.08,0.0,no_conversion,no_conversion,east,19.0,f,mobile,18,no_conversion,safari,social,no,191.06
1652,a,2022-03-20,0,electronics,1848,laptop,0,0.12,0.0,no_conversion,no_conversion,central,34.0,m,mobile,20,no_conversion,other,social,no,257.94
1653,a,2022-01-01,0,electronics,1606,headphones,0,0.12,0.0,no_conversion,no_conversion,south,27.0,m,mobile,26,no_conversion,other,paid,no,436.21
1654,a,2022-02-24,0,fashhion,1779,t-shirt,0,0.05,0.0,no_conversion,no_conversion,north,24.0,f,mobile,9,no_conversion,other,email,no,54.84
1655,a,2022-01-03,0,sports,1022,running_shoes,0,0.0,0.0,no_conversion,no_conversion,east,42.0,f,tablet,6,no_conversion,chrome,paid,no,179.54
1656,b,2022-03-19,0,sports,1565,tennis_racket,0,0.26,0.0,no_conversion,no_conversion,north,68.0,f,desktop,20,no_conversion,other,organic,no,133.35
1657,b,2022-02-07,0,books,1885,science_fiction,0,0.21,0.0,no_conversion,no_conversion,north,69.0,m,tablet,2,no_conversion,other,organic,no,12.08
1658,a,2022-01-01,0,books,1765,novel,0,0.21,0.0,no_conversion,no_conversion,north,26.0,f,mobile,26,no_conversion,chrome,email,no,33.92
1659,a,2022-02-07,0,beauty,1964,perfume,0,0.16,0.0,no_conversion,no_conversion,east,34.0,f,tablet,30,no_conversion,other,email,no,85.08
1660,a,2022-03-26,0,electronics,1234,laptop,0,0.21,0.0,no_conversion,no_conversion,east,26.0,m,tablet,25,no_conversion,edge,social,no,419.79
1661,b,2022-01-29,0,beauty,1995,lipstick,0,0.28,0.0,no_conversion,no_conversion,west,26.0,f,mobile,4,no_conversion,edge,organic,no,77.17
1662,b,2022-01-05,0,electronics,1058,camera,0,0.2,0.0,no_conversion,no_conversion,west,54.0,f,desktop,25,no_conversion,chrome,organic,no,796.59
1663,b,2022-03-15,0,fashhion,1163,jeans,0,0.08,0.0,no_conversion,no_conversion,west,41.0,f,tablet,30,no_conversion,edge,organic,no,56.95
1664,a,2022-01-21,0,sports,1770,gym_bag,0,0.17,0.0,no_conversion,no_conversion,north,56.0,other,tablet,18,no_conversion,safari,organic,no,109.08
1665,b,2022-03-12,0,books,1825,novel,0,0.13,0.0,no_conversion,no_conversion,central,28.0,m,mobile,7,no_conversion,other,organic,no,20.57
1666,b,2022-03-08,0,sports,1215,running_shoes,0,0.17,0.0,no_conversion,no_conversion,east,25.0,f,desktop,27,no_conversion,safari,organic,no,231.62
1667,a,2022-02-16,0,fashhion,1182,dress,0,0.16,0.0,no_conversion,no_conversion,west,42.0,f,mobile,11,no_conversion,edge,organic,no,172.45
1668,b,2022-03-25,0,beauty,1568,mascara,0,0.26,0.0,no_conversion,no_conversion,central,63.0,f,mobile,5,no_conversion,chrome,organic,no,62.69
1669,a,2022-03-24,0,beauty,1656,lipstick,0,0.2,0.0,no_conversion,no_conversion,west,19.0,f,tablet,8,no_conversion,chrome,social,no,51.53
1670,b,2022-02-04,0,home,1934,table,0,0.06,0.0,no_conversion,no_conversion,west,27.0,f,desktop,11,no_conversion,safari,paid,no,450.25
1671,a,2022-03-09,1,books,1089,science_fiction,1,0.02,48.97,cash_on_delivery,express,central,70.0,m,mobile,30,no,edge,organic,yes,49.97
1672,b,2022-03-10,0,books,1963,science_fiction,0,0.13,0.0,no_conversion,no_conversion,west,41.0,m,tablet,24,no_conversion,other,social,no,35.17
1673,b,2022-01-01,0,books,1310,mystery,0,0.0,0.0,no_conversion,no_conversion,north,65.0,m,mobile,30,no_conversion,edge,organic,no,49.55
1674,b,2022-03-09,0,electronics,1556,laptop,0,0.1,0.0,no_conversion,no_conversion,north,33.0,f,tablet,30,no_conversion,edge,email,no,727.97
1675,b,2022-01-12,0,beauty,1971,mascara,0,0.11,0.0,no_conversion,no_conversion,north,36.0,f,desktop,20,no_conversion,chrome,organic,no,112.68
1676,a,2022-03-01,0,fashhion,1256,dress,0,0.11,0.0,no_conversion,no_conversion,south,48.0,m,mobile,29,no_conversion,firefox,paid,no,89.96
1677,a,2022-01-27,0,beauty,1532,mascara,0,0.29,0.0,no_conversion,no_conversion,west,28.0,m,desktop,20,no_conversion,other,social,no,70.62
1678,a,2022-02-25,0,sports,1978,running_shoes,0,0.1502244897959184,0.0,no_conversion,no_conversion,south,23.0,m,desktop,15,no_conversion,other,email,no,68.92
1679,a,2022-01-23,1,electronics,1532,camera,1,0.08,789.54,cash_on_delivery,same_day,east,23.0,f,tablet,24,no,chrome,email,yes,858.2
1680,b,2022-01-25,0,books,1051,science_fiction,0,0.04,0.0,no_conversion,no_conversion,central,49.0,other,mobile,3,no_conversion,edge,organic,no,46.9
1681,a,2022-01-21,0,toys,1337,doll,0,0.15,0.0,no_conversion,no_conversion,east,56.0,f,mobile,7,no_conversion,chrome,paid,no,64.23
1682,b,2022-03-02,0,home,1170,sofa,0,0.05,0.0,no_conversion,no_conversion,south,42.0,f,tablet,24,no_conversion,edge,paid,no,204.64
1683,b,2022-03-04,0,electronics,1947,headphones,0,0.18,0.0,no_conversion,no_conversion,north,30.0,f,tablet,8,no_conversion,firefox,organic,no,323.21
1684,b,2022-02-21,1,sports,1066,running_shoes,4,0.05,386.04,cash_on_delivery,express,west,20.0,m,desktop,11,no,firefox,organic,yes,101.59
1685,a,2022-03-29,0,books,1624,novel,0,0.17,0.0,no_conversion,no_conversion,west,58.0,f,mobile,10,no_conversion,safari,social,no,16.49
1686,b,2022-01-25,0,sports,1299,running_shoes,0,0.25,0.0,no_conversion,no_conversion,north,52.0,f,mobile,20,no_conversion,edge,social,no,195.65
1687,b,2022-02-24,0,sports,1671,tennis_racket,0,0.01,0.0,no_conversion,no_conversion,west,55.0,f,tablet,9,no_conversion,chrome,organic,no,184.57213775510203
1688,a,2022-02-15,0,books,1777,mystery,0,0.13,0.0,no_conversion,no_conversion,central,34.0,f,tablet,15,no_conversion,chrome,organic,no,7.17
1689,b,2022-02-01,1,sports,1831,running_shoes,2,0.14,52.08,cash_on_delivery,express,central,20.0,f,tablet,26,no,chrome,email,yes,30.28
1690,b,2022-02-24,0,fashhion,1231,jeans,0,0.24,0.0,no_conversion,no_conversion,central,51.0,f,mobile,20,no_conversion,safari,paid,no,128.03
1691,a,2022-01-05,0,home,1974,table,0,0.1502244897959184,0.0,no_conversion,no_conversion,east,29.0,f,mobile,24,no_conversion,other,social,no,177.83
1692,b,2022-02-05,1,toys,1836,puzzle,4,0.17,294.32,credit_card,express,north,41.0,other,desktop,22,no,chrome,organic,yes,88.65
1693,a,2022-02-18,0,sports,1067,gym_bag,0,0.24,0.0,no_conversion,no_conversion,central,23.0,f,tablet,5,no_conversion,firefox,organic,no,118.36
1694,a,2022-02-27,0,sports,1505,tennis_racket,0,0.17,0.0,no_conversion,no_conversion,south,59.0,m,desktop,15,no_conversion,chrome,social,no,108.23
1695,a,2022-02-08,0,beauty,1027,mascara,0,0.11,0.0,no_conversion,no_conversion,central,28.0,m,mobile,4,no_conversion,chrome,email,no,47.73
1696,a,2022-03-21,0,home,1948,chair,0,0.03,0.0,no_conversion,no_conversion,east,65.0,f,desktop,5,no_conversion,chrome,email,no,115.18
1697,a,2022-03-26,0,electronics,1627,headphones,0,0.22,0.0,no_conversion,no_conversion,south,44.0,m,desktop,29,no_conversion,other,organic,no,665.22
1698,a,2022-03-02,0,home,1050,table,0,0.26,0.0,no_conversion,no_conversion,north,65.0,m,desktop,15,no_conversion,chrome,paid,no,125.7
1699,b,2022-01-09,0,home,1692,sofa,0,0.29,0.0,no_conversion,no_conversion,north,41.0,m,tablet,27,no_conversion,other,paid,no,241.08
1700,b,2022-01-06,0,books,1259,novel,0,0.28,0.0,no_conversion,no_conversion,central,35.0,f,mobile,17,no_conversion,other,organic,no,25.74
1701,b,2022-02-04,0,books,1590,mystery,0,0.24,0.0,no_conversion,no_conversion,south,44.0,f,tablet,23,no_conversion,safari,social,no,5.92
1702,a,2022-02-08,0,books,1784,mystery,0,0.19,0.0,no_conversion,no_conversion,south,58.0,m,desktop,8,no_conversion,firefox,paid,no,5.76
1703,a,2022-01-22,0,toys,1619,action_figure,0,0.23,0.0,no_conversion,no_conversion,central,38.0,m,tablet,28,no_conversion,chrome,social,no,54.42
1704,b,2022-02-10,0,home,1962,sofa,0,0.13,0.0,no_conversion,no_conversion,central,68.0,f,mobile,25,no_conversion,chrome,social,no,363.22
1705,a,2022-01-05,0,toys,1585,board_game,0,0.18,0.0,no_conversion,no_conversion,west,51.0,m,mobile,29,no_conversion,chrome,social,no,94.5
1706,a,2022-02-11,0,sports,1686,tennis_racket,0,0.1,0.0,no_conversion,no_conversion,west,50.0,m,desktop,19,no_conversion,other,email,no,78.36
1707,b,2022-03-28,0,books,1183,science_fiction,0,0.1,0.0,no_conversion,no_conversion,central,65.0,f,desktop,9,no_conversion,edge,paid,no,9.65
1708,a,2022-03-22,0,sports,1022,football,0,0.23,0.0,no_conversion,no_conversion,east,35.0,f,tablet,10,no_conversion,firefox,email,no,44.06
1709,b,2022-03-17,0,books,1785,mystery,0,0.14,0.0,no_conversion,no_conversion,west,20.0,m,mobile,5,no_conversion,chrome,paid,no,24.62
1710,b,2022-03-28,0,fashhion,1128,t-shirt,0,0.06,0.0,no_conversion,no_conversion,central,41.0,f,mobile,10,no_conversion,edge,organic,no,132.17
1711,a,2022-03-21,0,toys,1290,doll,0,0.06,0.0,no_conversion,no_conversion,south,18.0,m,tablet,22,no_conversion,edge,social,no,184.57213775510203
1712,a,2022-03-08,0,toys,1831,doll,0,0.26,0.0,no_conversion,no_conversion,west,23.0,f,mobile,1,no_conversion,edge,paid,no,69.85
1713,b,2022-01-30,0,electronics,1500,camera,0,0.2,0.0,no_conversion,no_conversion,east,36.0,m,desktop,25,no_conversion,firefox,paid,no,366.69
1714,a,2022-02-26,0,beauty,1185,mascara,0,0.16,0.0,no_conversion,no_conversion,north,39.0,m,desktop,25,no_conversion,edge,organic,no,74.65
1715,a,2022-03-27,0,home,1478,lamp,0,0.12,0.0,no_conversion,no_conversion,south,68.0,f,tablet,22,no_conversion,chrome,email,no,459.66
1716,b,2022-03-14,1,electronics,1570,smartphone,3,0.13,1204.23,credit_card,same_day,east,60.0,f,tablet,24,no,chrome,paid,yes,461.39
1717,a,2022-01-29,0,toys,1491,board_game,0,0.02,0.0,no_conversion,no_conversion,east,25.0,m,tablet,4,no_conversion,safari,paid,no,52.38
1718,b,2022-02-06,0,electronics,1512,camera,0,0.14,0.0,no_conversion,no_conversion,east,22.0,m,desktop,21,no_conversion,other,email,no,966.85
1719,b,2022-03-28,1,fashhion,1642,sneakers,5,0.24,578.55,bank_transfer,standard,south,69.0,f,tablet,5,no,edge,email,yes,152.25
1720,a,2022-01-13,0,beauty,1066,lipstick,0,0.12,0.0,no_conversion,no_conversion,east,26.0,f,mobile,23,no_conversion,other,paid,no,114.68
1721,a,2022-02-01,0,toys,1804,board_game,0,0.12,0.0,no_conversion,no_conversion,north,64.0,m,tablet,7,no_conversion,other,email,no,28.97
1722,a,2022-02-15,0,toys,1466,doll,0,0.0,0.0,no_conversion,no_conversion,west,38.0,f,mobile,23,no_conversion,other,organic,no,44.4
1723,a,2022-01-23,0,home,1284,table,0,0.14,0.0,no_conversion,no_conversion,south,45.0,m,desktop,5,no_conversion,other,organic,no,87.05
1724,a,2022-02-14,0,books,1600,science_fiction,0,0.01,0.0,no_conversion,no_conversion,east,63.0,f,mobile,20,no_conversion,other,social,no,32.29
1725,b,2022-01-17,0,beauty,1416,lotion,0,0.17,0.0,no_conversion,no_conversion,central,21.0,m,mobile,8,no_conversion,chrome,paid,no,24.52
1726,a,2022-03-26,0,fashhion,1099,dress,0,0.15,0.0,no_conversion,no_conversion,west,41.0,m,mobile,17,no_conversion,firefox,organic,no,170.46
1727,b,2022-03-07,0,sports,1188,football,0,0.25,0.0,no_conversion,no_conversion,south,25.0,m,desktop,1,no_conversion,edge,organic,no,249.93
1728,b,2022-01-06,0,electronics,1988,smartphone,0,0.17,0.0,no_conversion,no_conversion,central,69.0,m,mobile,22,no_conversion,edge,organic,no,626.88
1729,b,2022-01-18,0,home,1889,sofa,0,0.1,0.0,no_conversion,no_conversion,central,34.0,m,mobile,18,no_conversion,chrome,social,no,113.52
1730,b,2022-01-22,0,toys,1857,doll,0,0.15,0.0,no_conversion,no_conversion,east,51.0,m,tablet,12,no_conversion,chrome,email,no,184.57213775510203
1731,a,2022-02-02,0,sports,1387,football,0,0.21,0.0,no_conversion,no_conversion,south,37.0,m,tablet,3,no_conversion,other,social,no,245.11
1732,b,2022-01-30,0,fashhion,1240,jeans,0,0.03,0.0,no_conversion,no_conversion,east,33.0,m,tablet,20,no_conversion,firefox,social,no,128.03
1733,b,2022-03-22,0,beauty,1781,perfume,0,0.19,0.0,no_conversion,no_conversion,north,27.0,f,mobile,14,no_conversion,edge,social,no,109.53
1734,a,2022-02-01,0,electronics,1730,camera,0,0.27,0.0,no_conversion,no_conversion,central,51.0,m,mobile,16,no_conversion,safari,social,no,443.05
1735,a,2022-02-11,0,home,1416,lamp,0,0.09,0.0,no_conversion,no_conversion,north,60.0,f,desktop,18,no_conversion,chrome,paid,no,279.27
1736,b,2022-03-19,0,toys,1917,action_figure,0,0.19,0.0,no_conversion,no_conversion,east,27.0,m,mobile,10,no_conversion,safari,paid,no,75.98
1737,a,2022-01-10,0,toys,1175,puzzle,0,0.25,0.0,no_conversion,no_conversion,west,47.0,m,mobile,23,no_conversion,edge,organic,no,48.94
1738,a,2022-02-05,0,sports,1386,tennis_racket,0,0.15,0.0,no_conversion,no_conversion,central,47.0,f,desktop,15,no_conversion,chrome,social,no,192.37
1739,a,2022-02-03,0,sports,1470,running_shoes,0,0.22,0.0,no_conversion,no_conversion,west,68.0,f,mobile,10,no_conversion,edge,social,no,243.23
1740,a,2022-03-14,0,electronics,1852,camera,0,0.09,0.0,no_conversion,no_conversion,south,42.0,m,desktop,1,no_conversion,chrome,organic,no,372.18
1741,b,2022-01-28,0,beauty,1232,lotion,0,0.09,0.0,no_conversion,no_conversion,central,63.0,m,desktop,19,no_conversion,edge,email,no,19.23
1742,b,2022-01-11,0,fashhion,1662,t-shirt,0,0.2,0.0,no_conversion,no_conversion,north,60.0,f,tablet,2,no_conversion,safari,paid,no,115.73
1743,b,2022-03-19,0,books,1451,mystery,0,0.21,0.0,no_conversion,no_conversion,west,58.0,f,mobile,13,no_conversion,firefox,social,no,7.8
1744,a,2022-02-08,1,beauty,1276,lotion,3,0.28,253.41,credit_card,same_day,south,24.0,other,tablet,25,no,chrome,email,yes,117.32
1745,a,2022-02-16,1,beauty,1228,lipstick,2,0.07,205.88,bank_transfer,express,central,64.0,f,mobile,16,yes,safari,email,yes,110.69
1746,a,2022-01-19,0,beauty,1170,lipstick,0,0.14,0.0,no_conversion,no_conversion,south,37.0,m,tablet,8,no_conversion,edge,social,no,133.44
1747,a,2022-01-15,0,books,1734,mystery,0,0.1502244897959184,0.0,no_conversion,no_conversion,north,34.0,f,desktop,3,no_conversion,safari,social,no,33.78
1748,a,2022-01-28,0,electronics,1212,smartphone,0,0.02,0.0,no_conversion,no_conversion,central,20.0,f,desktop,21,no_conversion,chrome,email,no,253.76
1749,b,2022-01-24,0,books,1281,science_fiction,0,0.12,0.0,no_conversion,no_conversion,south,64.0,f,desktop,19,no_conversion,safari,paid,no,16.39
1750,a,2022-03-13,0,electronics,1040,headphones,0,0.11,0.0,no_conversion,no_conversion,east,63.0,f,desktop,14,no_conversion,edge,paid,no,846.35
1751,b,2022-01-09,1,books,1121,science_fiction,4,0.08,46.07,bank_transfer,standard,central,57.0,f,mobile,11,no,other,social,yes,12.52
1752,a,2022-02-16,0,fashhion,1226,t-shirt,0,0.09,0.0,no_conversion,no_conversion,central,53.0,f,mobile,29,no_conversion,firefox,social,no,145.73
1753,a,2022-02-02,1,beauty,1293,perfume,1,0.11,106.12,bank_transfer,standard,central,42.0,m,tablet,12,no,firefox,organic,yes,119.24
1754,a,2022-03-03,0,electronics,1599,camera,0,0.3,0.0,no_conversion,no_conversion,central,27.0,f,mobile,11,no_conversion,other,organic,no,464.09
1755,b,2022-01-19,0,books,1266,mystery,0,0.1502244897959184,0.0,no_conversion,no_conversion,east,51.0,m,mobile,28,no_conversion,chrome,paid,no,19.5
1756,b,2022-03-08,0,fashhion,1540,dress,0,0.02,0.0,no_conversion,no_conversion,north,31.0,m,tablet,11,no_conversion,safari,organic,no,120.4
1757,b,2022-03-15,0,books,1758,novel,0,0.26,0.0,no_conversion,no_conversion,east,25.0,m,desktop,22,no_conversion,safari,email,no,43.76
1758,a,2022-02-09,0,toys,1827,puzzle,0,0.19,0.0,no_conversion,no_conversion,east,44.0,m,tablet,21,no_conversion,other,email,no,26.27
1759,a,2022-02-16,0,fashhion,1450,dress,0,0.27,0.0,no_conversion,no_conversion,south,27.0,f,tablet,27,no_conversion,other,email,no,189.43
1760,b,2022-03-06,0,beauty,1448,mascara,0,0.1,0.0,no_conversion,no_conversion,west,67.0,f,desktop,18,no_conversion,edge,email,no,93.88
1761,a,2022-01-29,0,home,1755,sofa,0,0.14,0.0,no_conversion,no_conversion,west,32.0,m,tablet,30,no_conversion,edge,social,no,496.46
1762,b,2022-02-19,0,beauty,1060,mascara,0,0.27,0.0,no_conversion,no_conversion,south,54.0,f,tablet,10,no_conversion,firefox,email,no,22.55
1763,a,2022-01-13,0,home,1501,chair,0,0.08,0.0,no_conversion,no_conversion,east,39.0,m,tablet,16,no_conversion,chrome,paid,no,106.95
1764,a,2022-01-01,0,fashhion,1146,t-shirt,0,0.27,0.0,no_conversion,no_conversion,south,62.0,m,mobile,8,no_conversion,chrome,organic,no,168.8
1765,a,2022-02-03,0,toys,1685,board_game,0,0.25,0.0,no_conversion,no_conversion,central,67.0,f,desktop,6,no_conversion,other,paid,no,87.15
1766,a,2022-02-17,1,toys,1944,action_figure,4,0.29,134.39,bank_transfer,express,south,48.0,f,desktop,30,no,firefox,social,yes,47.32
1767,b,2022-03-18,0,electronics,1789,headphones,0,0.1,0.0,no_conversion,no_conversion,south,19.0,m,tablet,19,no_conversion,firefox,organic,no,771.26
1768,a,2022-02-17,0,toys,1333,doll,0,0.07,0.0,no_conversion,no_conversion,central,62.0,f,mobile,13,no_conversion,edge,organic,no,87.42
1769,a,2022-02-18,0,sports,1880,football,0,0.1,0.0,no_conversion,no_conversion,west,48.0,m,desktop,15,no_conversion,safari,organic,no,41.64
1770,a,2022-03-05,0,fashhion,1952,jeans,0,0.29,0.0,no_conversion,no_conversion,central,31.0,other,desktop,13,no_conversion,chrome,email,no,123.31
1771,a,2022-03-02,0,electronics,1890,headphones,0,0.1,0.0,no_conversion,no_conversion,north,27.0,m,tablet,1,no_conversion,firefox,social,no,882.78
1772,b,2022-01-29,0,toys,1141,puzzle,0,0.17,0.0,no_conversion,no_conversion,south,47.0,m,tablet,21,no_conversion,edge,paid,no,42.82
1773,b,2022-02-08,0,fashhion,1043,dress,0,0.1502244897959184,0.0,no_conversion,no_conversion,south,53.0,f,tablet,28,no_conversion,edge,email,no,74.43
1774,b,2022-03-29,0,beauty,1143,perfume,0,0.12,0.0,no_conversion,no_conversion,west,64.0,f,desktop,27,no_conversion,edge,organic,no,121.4
