User Id,Group,Visit Date,Conversion,Product Category,Product Id,Product Name,Quantity,Price,Discount,Total Value,Payment Method,Shipping Method,Region,Customer Age,Customer Gender,Device,Session Duration,Coupon Used,Browser,Referral Source
1560,B,2022-03-15,0,HOME,P1335,Sofa,0,"410,23","0,29","0,0",,,East,58.0,F,Mobile,29,,Ottttther,Email
1561,A,2022-01-27,0,ELECTRONICS,P1980,Laptop,0,"403,04","0,27","0,0",,,East,46.0,F,Desktop,26,,Safaaaaari,Email
1562,A,2022-02-23,0,TOYS,P1921,Board Game,0,"45,14","0,0","0,0",,,North,23.0,F,Desktop,3,,Eddddge,PAID
1563,B,2022-02-19,0,TOYS,P1888,Action Figure,0,"79,72","0,19","0,0",,,South,35.0,F,TABLET,9,,Ottttther,PAID
1564,A,2022-02-04,0,TOYS,P1739,Action Figure,0,"97,52","0,02","0,0",,,South,66.0,M,Mobile,5,,Safaaaaari,PAID
1565,B,2022-03-26,0,SPORTS,P1146,Running Shoes,0,"46,1","0,08","0,0",,,Central,61.0,M,TABLET,20,,Safaaaaari,Organic
1566,A,2022-01-25,0,HOME,P1121,Chair,0,"415,61",,"0,0",,,Central,52.0,M,TABLET,16,,Firefoxxxxxx,Social
1567,B,2022-01-28,0,BEAUTY,P1080,Perfume,0,"52,1","0,21","0,0",,,East,44.0,M,Desktop,8,,Firefoxxxxxx,Organic
1568,A,2022-01-15,0,FASHHION,P1684,Sneakers,0,"119,13","0,2","0,0",,,South,22.0,F,Mobile,21,,Eddddge,Email
1569,B,2022-01-04,1,BOOKS,P1665,Mystery,1,"18,05","0,01","17,87",PayPal,Express,North,24.0,M,TABLET,16,Yes,Eddddge,PAID
1570,A,2022-03-14,1,BEAUTY,P1661,Mascara,5,"95,88","0,03","465,02",PayPal,Same day,West,27.0,M,Desktop,19,Yes,Chrooome,Email
1571,B,2022-01-27,0,BOOKS,P1374,Biography,0,"20,92","0,04","0,0",,,North,27.0,Other,TABLET,16,,Eddddge,Social
1572,A,2022-01-26,0,ELECTRONICS,P1569,Smartphone,0,"466,89","0,03","0,0",,,Central,68.0,M,TABLET,18,,Firefoxxxxxx,Social
1573,B,2022-01-19,1,ELECTRONICS,P1062,Smartphone,2,"230,35","0,05","437,66",Credit Card,Express,North,45.0,F,Mobile,15,Yes,Safaaaaari,Organic
1574,B,2022-01-17,0,BOOKS,P1503,Mystery,0,"11,61","0,21","0,0",,,South,53.0,M,Mobile,24,,Chrooome,Organic
1575,A,2022-02-12,0,TOYS,P1667,Puzzle,0,"92,12","0,25","0,0",,,East,27.0,M,Mobile,28,,Eddddge,PAID
1576,A,2022-02-10,1,BEAUTY,P1448,Mascara,4,"149,76","0,12","527,16",Cash on Delivery,Express,West,67.0,F,TABLET,18,Yes,Safaaaaari,PAID
1577,A,2022-02-11,0,TOYS,P1427,Puzzle,0,"79,15","0,21","0,0",,,East,52.0,F,Mobile,14,,Firefoxxxxxx,Email
1578,B,2022-02-19,0,SPORTS,P1867,Football,0,"107,44","0,06","0,0",,,West,,M,Desktop,24,,Ottttther,PAID
1579,B,2022-03-25,0,ELECTRONICS,P1426,Camera,0,"521,96","0,29","0,0",,,West,52.0,M,TABLET,16,,Chrooome,PAID
1580,B,2022-02-09,0,ELECTRONICS,P1420,Smartphone,0,"791,6","0,1","0,0",,,South,54.0,M,Mobile,5,,Safaaaaari,Email
1581,A,2022-02-08,0,BEAUTY,P1321,Lotion,0,"145,59","0,25","0,0",,,South,65.0,M,TABLET,8,,Firefoxxxxxx,Social
1582,A,2022-01-23,0,ELECTRONICS,P1912,Headphones,0,"564,38","0,28","0,0",,,Central,37.0,M,TABLET,16,,Firefoxxxxxx,PAID
1583,B,2022-02-21,0,SPORTS,P1679,Tennis Racket,0,"253,97","0,26","0,0",,,Central,30.0,F,Desktop,21,,Chrooome,PAID
1584,A,2022-02-16,0,SPORTS,P1165,Gym Bag,0,"293,27","0,02","0,0",,,West,28.0,M,Desktop,1,,Chrooome,Email
1585,B,2022-03-04,0,SPORTS,P1596,Football,0,"265,84","0,2","0,0",,,Central,62.0,M,Desktop,28,,Eddddge,Email
1586,A,2022-03-10,0,FASHHION,P1956,T-shirt,0,"60,89","0,04","0,0",,,South,36.0,F,TABLET,29,,Eddddge,Email
1587,B,2022-02-12,0,SPORTS,P1648,Running Shoes,0,"32,17","0,0","0,0",,,Central,45.0,M,TABLET,11,,Chrooome,Email
1588,A,2022-02-17,0,SPORTS,P1460,Gym Bag,0,"162,86","0,02","0,0",,,West,55.0,M,Desktop,30,,Chrooome,Email
1589,A,2022-02-03,0,FASHHION,P1458,Jeans,0,"115,64","0,27","0,0",,,East,62.0,Other,TABLET,11,,Safaaaaari,PAID
1590,B,2022-02-09,0,TOYS,P1188,Action Figure,0,"24,12","0,27","0,0",,,North,21.0,M,Desktop,2,,Eddddge,Organic
1591,B,2022-03-16,0,HOME,P1463,Table,0,"178,1","0,07","0,0",,,Central,54.0,F,Desktop,30,,Firefoxxxxxx,Organic
1592,B,2022-03-02,0,ELECTRONICS,P1911,Laptop,0,"812,12","0,16","0,0",,,South,36.0,M,Mobile,22,,Eddddge,Organic
1593,A,2022-02-19,0,SPORTS,P1378,Gym Bag,0,"156,99","0,29","0,0",,,East,54.0,M,Desktop,19,,Eddddge,PAID
1594,A,2022-03-08,0,ELECTRONICS,P1001,Laptop,0,"453,88","0,15","0,0",,,South,70.0,M,Mobile,24,,Chrooome,Social
1595,B,2022-03-03,0,BEAUTY,P1617,Lotion,0,"97,17","0,12","0,0",,,Central,31.0,M,Desktop,5,,Chrooome,PAID
1596,B,2022-02-27,0,ELECTRONICS,P1363,Laptop,0,"722,21","0,14","0,0",,,West,48.0,M,TABLET,3,,Eddddge,Organic
1597,A,2022-02-02,0,BOOKS,P1071,Biography,0,"39,62","0,24","0,0",,,North,45.0,M,Mobile,28,,Ottttther,Organic
1598,A,2022-03-16,0,TOYS,P1426,Board Game,0,"19,89","0,14","0,0",,,North,53.0,F,TABLET,26,,Ottttther,Email
1599,A,2022-01-16,0,FASHHION,P1637,Dress,0,"153,47","0,23","0,0",,,East,,F,TABLET,23,,Eddddge,Email
1600,B,2022-03-23,0,ELECTRONICS,P1169,Camera,0,"679,54","0,13","0,0",,,North,55.0,M,Desktop,30,,Ottttther,Email
1601,A,2022-02-17,0,ELECTRONICS,P1204,Headphones,0,"246,06","0,08","0,0",,,West,,F,Desktop,8,,Eddddge,PAID
1602,A,2022-01-10,0,ELECTRONICS,P1824,Headphones,0,"821,96","0,1","0,0",,,South,59.0,F,TABLET,4,,Chrooome,Social
1603,A,2022-03-23,1,HOME,P1336,Chair,1,"222,39","0,02","217,94",Credit Card,Same day,West,18.0,F,Desktop,29,No,Chrooome,Social
1604,A,2022-02-07,0,HOME,P1998,Table,0,"198,67","0,15","0,0",,,East,40.0,M,Desktop,13,,Chrooome,Email
1605,A,2022-01-19,0,BEAUTY,P1471,Lotion,0,"72,73","0,04","0,0",,,East,45.0,F,Desktop,27,,Firefoxxxxxx,Social
1606,B,2022-02-05,0,FASHHION,P1194,T-shirt,0,"82,31","0,24","0,0",,,North,65.0,M,TABLET,25,,Chrooome,Organic
1607,A,2022-02-28,0,ELECTRONICS,P1669,Smartphone,0,"470,63","0,13","0,0",,,West,21.0,M,Mobile,22,,Chrooome,Organic
1608,B,2022-03-04,0,ELECTRONICS,P1652,Camera,0,"846,46","0,23","0,0",,,South,58.0,F,Mobile,14,,Eddddge,Email
1609,A,2022-03-18,0,ELECTRONICS,P1274,Headphones,0,"299,6","0,29","0,0",,,West,35.0,F,TABLET,1,,Ottttther,Email
1610,B,2022-02-15,0,ELECTRONICS,P1006,Headphones,0,"976,48","0,25","0,0",,,South,66.0,F,Desktop,5,,Ottttther,Email
1611,B,2022-01-03,0,HOME,P1904,Chair,0,"299,72","0,29","0,0",,,South,64.0,F,Desktop,21,,Chrooome,Social
1612,B,2022-03-15,0,TOYS,P1978,Action Figure,0,"22,38","0,17","0,0",,,West,68.0,M,Mobile,7,,Chrooome,PAID
1613,B,2022-03-06,0,TOYS,P1565,Puzzle,0,"17,47","0,05","0,0",,,Central,56.0,F,TABLET,23,,Chrooome,Email
1614,A,2022-01-08,0,BEAUTY,P1615,Lipstick,0,"92,81","0,28","0,0",,,West,42.0,M,TABLET,6,,Eddddge,Social
1615,A,2022-02-20,0,BOOKS,P1853,Mystery,0,"33,48","0,26","0,0",,,South,35.0,M,Desktop,15,,Eddddge,Email
1616,B,2022-03-22,0,SPORTS,P1849,Tennis Racket,0,"44,32","0,26","0,0",,,East,23.0,F,Desktop,15,,Eddddge,PAID
1617,B,2022-03-14,0,FASHHION,P1572,Sneakers,0,"63,74","0,21","0,0",,,East,,M,Desktop,8,,Ottttther,Email
1618,B,2022-01-06,0,TOYS,P1598,Doll,0,"80,57","0,19","0,0",,,North,70.0,F,TABLET,2,,Firefoxxxxxx,Organic
1619,B,2022-03-30,0,BOOKS,P1769,Mystery,0,"7,23","0,0","0,0",,,East,29.0,M,Mobile,14,,Ottttther,Email
1620,B,2022-02-08,1,ELECTRONICS,P1177,Smartphone,4,"884,07","0,22","2758,3",Credit Card,Same day,Central,42.0,F,TABLET,29,Yes,Eddddge,Organic
1621,A,2022-03-01,0,TOYS,P1241,Action Figure,0,"67,53","0,03","0,0",,,South,52.0,M,TABLET,16,,Safaaaaari,Organic
1622,A,2022-01-28,0,BEAUTY,P1202,Mascara,0,"70,82","0,08","0,0",,,West,18.0,M,TABLET,29,,Firefoxxxxxx,Social
1623,B,2022-02-23,0,SPORTS,P1542,Gym Bag,0,"123,54","0,17","0,0",,,West,22.0,F,Mobile,23,,Chrooome,Social
1624,B,2022-02-06,0,TOYS,P1800,Puzzle,0,"6,83","0,14","0,0",,,Central,18.0,M,Desktop,10,,Ottttther,Organic
1625,A,2022-01-09,0,BEAUTY,P1461,Lipstick,0,"125,53","0,0","0,0",,,East,25.0,F,Desktop,15,,Firefoxxxxxx,Organic
1626,B,2022-03-23,0,HOME,P1079,Sofa,0,,"0,25","0,0",,,South,56.0,F,TABLET,23,,Safaaaaari,Email
1627,A,2022-02-25,0,SPORTS,P1522,Tennis Racket,0,"113,58","0,26","0,0",,,East,64.0,F,TABLET,4,,Firefoxxxxxx,Email
1628,B,2022-02-28,0,BEAUTY,P1416,Mascara,0,"89,67","0,2","0,0",,,North,60.0,F,Mobile,12,,Ottttther,Organic
1629,A,2022-03-26,0,BOOKS,P1765,Science Fiction,0,"16,07","0,16","0,0",,,East,35.0,M,Mobile,10,,Eddddge,Social
1630,A,2022-01-02,0,TOYS,P1383,Board Game,0,"52,23","0,29","0,0",,,North,63.0,F,Desktop,2,,Chrooome,Email
1631,B,2022-03-02,0,HOME,P1390,Chair,0,"414,2","0,04","0,0",,,West,26.0,M,TABLET,4,,Eddddge,Email
1632,A,2022-02-27,0,BOOKS,P1895,Science Fiction,0,"26,17","0,22","0,0",,,South,22.0,M,Mobile,20,,Eddddge,Email
1633,B,2022-03-01,0,BEAUTY,P1798,Perfume,0,"142,86","0,04","0,0",,,North,21.0,M,Mobile,28,,Ottttther,Social
1634,B,2022-02-09,0,BEAUTY,P1687,Mascara,0,"128,65","0,11","0,0",,,East,61.0,F,TABLET,28,,Eddddge,Organic
1635,B,2022-02-05,0,BOOKS,P1125,Science Fiction,0,"19,99","0,18","0,0",,,East,46.0,F,TABLET,6,,Eddddge,Email
1636,A,2022-02-06,0,TOYS,P1493,Doll,0,"43,0","0,22","0,0",,,West,18.0,F,TABLET,14,,Ottttther,Social
1637,A,2022-03-20,0,SPORTS,P1046,Tennis Racket,0,"144,3","0,0","0,0",,,Central,47.0,F,TABLET,23,,Ottttther,Social
1638,A,2022-01-18,0,HOME,P1717,Chair,0,"331,78","0,08","0,0",,,Central,62.0,F,TABLET,3,,Safaaaaari,Social
1639,B,2022-03-04,1,ELECTRONICS,P1475,Headphones,4,"429,44","0,16","1442,92",PayPal,Express,East,18.0,F,TABLET,15,No,Eddddge,Social
1640,B,2022-01-22,0,FASHHION,P1948,T-shirt,0,"194,46","0,16","0,0",,,Central,20.0,M,Mobile,26,,Firefoxxxxxx,Email
1641,B,2022-01-11,0,SPORTS,P1618,Running Shoes,0,"194,34","0,19","0,0",,,South,,F,TABLET,1,,Chrooome,Organic
1642,B,2022-02-27,0,HOME,P1463,Chair,0,"229,73","0,09","0,0",,,Central,25.0,F,Desktop,19,,Chrooome,Organic
1643,B,2022-02-26,0,BOOKS,P1786,Science Fiction,0,"34,03","0,16","0,0",,,South,35.0,M,TABLET,25,,Ottttther,Social
1644,B,2022-03-18,1,BEAUTY,P1848,Perfume,4,"65,36","0,06","245,75",Bank Transfer,Express,East,42.0,F,Desktop,1,No,Ottttther,Organic
1645,A,2022-01-04,0,BOOKS,P1122,Novel,0,"41,8","0,06","0,0",,,East,65.0,M,Desktop,13,,Safaaaaari,Email
1646,B,2022-03-27,0,HOME,P1473,Lamp,0,"305,53","0,17","0,0",,,East,69.0,F,Desktop,8,,Eddddge,Organic
1647,A,2022-01-07,0,BOOKS,P1133,Biography,0,"6,89","0,21","0,0",,,West,37.0,F,TABLET,18,,Ottttther,Organic
1648,B,2022-03-02,0,BOOKS,P1618,Science Fiction,0,"12,95","0,04","0,0",,,Central,48.0,F,TABLET,22,,Ottttther,PAID
1649,B,2022-02-23,1,FASHHION,P1816,T-shirt,3,"175,7","0,04","506,02",Bank Transfer,Same day,North,47.0,F,Desktop,3,No,Chrooome,Organic
1650,B,2022-03-29,0,TOYS,P1840,Action Figure,0,"58,48","0,17","0,0",,,North,33.0,F,TABLET,23,,Eddddge,Organic
1651,A,2022-03-09,0,FASHHION,P1561,Jeans,0,"191,06","0,08","0,0",,,East,19.0,F,Mobile,18,,Safaaaaari,Social
1652,A,2022-03-20,0,ELECTRONICS,P1848,Laptop,0,"257,94","0,12","0,0",,,Central,34.0,M,Mobile,20,,Ottttther,Social
1653,A,2022-01-01,0,ELECTRONICS,P1606,Headphones,0,"436,21","0,12","0,0",,,South,27.0,M,Mobile,26,,Ottttther,PAID
1654,A,2022-02-24,0,FASHHION,P1779,T-shirt,0,"54,84","0,05","0,0",,,North,24.0,F,Mobile,9,,Ottttther,Email
1655,A,2022-01-03,0,SPORTS,P1022,Running Shoes,0,"179,54","0,0","0,0",,,East,,F,TABLET,6,,Chrooome,PAID
1656,B,2022-03-19,0,SPORTS,P1565,Tennis Racket,0,"133,35","0,26","0,0",,,North,68.0,F,Desktop,20,,Ottttther,Organic
1657,B,2022-02-07,0,BOOKS,P1885,Science Fiction,0,"12,08","0,21","0,0",,,North,69.0,M,TABLET,2,,Ottttther,Organic
1658,A,2022-01-01,0,BOOKS,P1765,Novel,0,"33,92","0,21","0,0",,,North,26.0,F,Mobile,26,,Chrooome,Email
1659,A,2022-02-07,0,BEAUTY,P1964,Perfume,0,"85,08","0,16","0,0",,,East,34.0,F,TABLET,30,,Ottttther,Email
1660,A,2022-03-26,0,ELECTRONICS,P1234,Laptop,0,"419,79","0,21","0,0",,,East,26.0,M,TABLET,25,,Eddddge,Social
1661,B,2022-01-29,0,BEAUTY,P1995,Lipstick,0,"77,17","0,28","0,0",,,West,26.0,F,Mobile,4,,Eddddge,Organic
1662,B,2022-01-05,0,ELECTRONICS,P1058,Camera,0,"796,59","0,2","0,0",,,West,54.0,F,Desktop,25,,Chrooome,Organic
1663,B,2022-03-15,0,FASHHION,P1163,Jeans,0,"56,95","0,08","0,0",,,West,41.0,F,TABLET,30,,Eddddge,Organic
1664,A,2022-01-21,0,SPORTS,P1770,Gym Bag,0,"109,08","0,17","0,0",,,North,56.0,Other,TABLET,18,,Safaaaaari,Organic
1665,B,2022-03-12,0,BOOKS,P1825,Novel,0,"20,57","0,13","0,0",,,Central,28.0,M,Mobile,7,,Ottttther,Organic
1666,B,2022-03-08,0,SPORTS,P1215,Running Shoes,0,"231,62","0,17","0,0",,,East,25.0,F,Desktop,27,,Safaaaaari,Organic
1667,A,2022-02-16,0,FASHHION,P1182,Dress,0,"172,45","0,16","0,0",,,West,42.0,F,Mobile,11,,Eddddge,Organic
1668,B,2022-03-25,0,BEAUTY,P1568,Mascara,0,"62,69","0,26","0,0",,,Central,63.0,F,Mobile,5,,Chrooome,Organic
1669,A,2022-03-24,0,BEAUTY,P1656,Lipstick,0,"51,53","0,2","0,0",,,West,19.0,F,TABLET,8,,Chrooome,Social
1670,B,2022-02-04,0,HOME,P1934,Table,0,"450,25","0,06","0,0",,,West,27.0,F,Desktop,11,,Safaaaaari,PAID
1671,A,2022-03-09,1,BOOKS,P1089,Science Fiction,1,"49,97","0,02","48,97",Cash on Delivery,Express,Central,70.0,M,Mobile,30,No,Eddddge,Organic
1672,B,2022-03-10,0,BOOKS,P1963,Science Fiction,0,"35,17","0,13","0,0",,,West,41.0,M,TABLET,24,,Ottttther,Social
1673,B,2022-01-01,0,BOOKS,P1310,Mystery,0,"49,55","0,0","0,0",,,North,65.0,M,Mobile,30,,Eddddge,Organic
1674,B,2022-03-09,0,ELECTRONICS,P1556,Laptop,0,"727,97","0,1","0,0",,,North,33.0,F,TABLET,30,,Eddddge,Email
1675,B,2022-01-12,0,BEAUTY,P1971,Mascara,0,"112,68","0,11","0,0",,,North,36.0,F,Desktop,20,,Chrooome,Organic
1676,A,2022-03-01,0,FASHHION,P1256,Dress,0,"89,96","0,11","0,0",,,South,48.0,M,Mobile,29,,Firefoxxxxxx,PAID
1677,A,2022-01-27,0,BEAUTY,P1532,Mascara,0,"70,62","0,29","0,0",,,West,28.0,M,Desktop,20,,Ottttther,Social
1678,A,2022-02-25,0,SPORTS,P1978,Running Shoes,0,"68,92",,"0,0",,,South,23.0,M,Desktop,15,,Ottttther,Email
1679,A,2022-01-23,1,ELECTRONICS,P1532,Camera,1,"858,2","0,08","789,54",Cash on Delivery,Same day,East,23.0,F,TABLET,24,No,Chrooome,Email
1680,B,2022-01-25,0,BOOKS,P1051,Science Fiction,0,"46,9","0,04","0,0",,,Central,49.0,Other,Mobile,3,,Eddddge,Organic
1681,A,2022-01-21,0,TOYS,P1337,Doll,0,"64,23","0,15","0,0",,,East,56.0,F,Mobile,7,,Chrooome,PAID
1682,B,2022-03-02,0,HOME,P1170,Sofa,0,"204,64","0,05","0,0",,,South,,F,TABLET,24,,Eddddge,PAID
1683,B,2022-03-04,0,ELECTRONICS,P1947,Headphones,0,"323,21","0,18","0,0",,,North,30.0,F,TABLET,8,,Firefoxxxxxx,Organic
1684,B,2022-02-21,1,SPORTS,P1066,Running Shoes,4,"101,59","0,05","386,04",Cash on Delivery,Express,West,20.0,M,Desktop,11,No,Firefoxxxxxx,Organic
1685,A,2022-03-29,0,BOOKS,P1624,Novel,0,"16,49","0,17","0,0",,,West,58.0,F,Mobile,10,,Safaaaaari,Social
1686,B,2022-01-25,0,SPORTS,P1299,Running Shoes,0,"195,65","0,25","0,0",,,North,52.0,F,Mobile,20,,Eddddge,Social
1687,B,2022-02-24,0,SPORTS,P1671,Tennis Racket,0,,"0,01","0,0",,,West,55.0,F,TABLET,9,,Chrooome,Organic
1688,A,2022-02-15,0,BOOKS,P1777,Mystery,0,"7,17","0,13","0,0",,,Central,34.0,F,TABLET,15,,Chrooome,Organic
1689,B,2022-02-01,1,SPORTS,P1831,Running Shoes,2,"30,28","0,14","52,08",Cash on Delivery,Express,Central,20.0,F,TABLET,26,No,Chrooome,Email
1690,B,2022-02-24,0,FASHHION,P1231,Jeans,0,"128,03","0,24","0,0",,,Central,51.0,F,Mobile,20,,Safaaaaari,PAID
1691,A,2022-01-05,0,HOME,P1974,Table,0,"177,83",,"0,0",,,East,29.0,F,Mobile,24,,Ottttther,Social
1692,B,2022-02-05,1,TOYS,P1836,Puzzle,4,"88,65","0,17","294,32",Credit Card,Express,North,41.0,Other,Desktop,22,No,Chrooome,Organic
1693,A,2022-02-18,0,SPORTS,P1067,Gym Bag,0,"118,36","0,24","0,0",,,Central,23.0,F,TABLET,5,,Firefoxxxxxx,Organic
1694,A,2022-02-27,0,SPORTS,P1505,Tennis Racket,0,"108,23","0,17","0,0",,,South,59.0,M,Desktop,15,,Chrooome,Social
1695,A,2022-02-08,0,BEAUTY,P1027,Mascara,0,"47,73","0,11","0,0",,,Central,28.0,M,Mobile,4,,Chrooome,Email
1696,A,2022-03-21,0,HOME,P1948,Chair,0,"115,18","0,03","0,0",,,East,65.0,F,Desktop,5,,Chrooome,Email
1697,A,2022-03-26,0,ELECTRONICS,P1627,Headphones,0,"665,22","0,22","0,0",,,South,44.0,M,Desktop,29,,Ottttther,Organic
1698,A,2022-03-02,0,HOME,P1050,Table,0,"125,7","0,26","0,0",,,North,65.0,M,Desktop,15,,Chrooome,PAID
1699,B,2022-01-09,0,HOME,P1692,Sofa,0,"241,08","0,29","0,0",,,North,41.0,M,TABLET,27,,Ottttther,PAID
1700,B,2022-01-06,0,BOOKS,P1259,Novel,0,"25,74","0,28","0,0",,,Central,35.0,F,Mobile,17,,Ottttther,Organic
1701,B,2022-02-04,0,BOOKS,P1590,Mystery,0,"5,92","0,24","0,0",,,South,44.0,F,TABLET,23,,Safaaaaari,Social
1702,A,2022-02-08,0,BOOKS,P1784,Mystery,0,"5,76","0,19","0,0",,,South,58.0,M,Desktop,8,,Firefoxxxxxx,PAID
1703,A,2022-01-22,0,TOYS,P1619,Action Figure,0,"54,42","0,23","0,0",,,Central,38.0,M,TABLET,28,,Chrooome,Social
1704,B,2022-02-10,0,HOME,P1962,Sofa,0,"363,22","0,13","0,0",,,Central,68.0,F,Mobile,25,,Chrooome,Social
1705,A,2022-01-05,0,TOYS,P1585,Board Game,0,"94,5","0,18","0,0",,,West,51.0,M,Mobile,29,,Chrooome,Social
1706,A,2022-02-11,0,SPORTS,P1686,Tennis Racket,0,"78,36","0,1","0,0",,,West,50.0,M,Desktop,19,,Ottttther,Email
1707,B,2022-03-28,0,BOOKS,P1183,Science Fiction,0,"9,65","0,1","0,0",,,Central,65.0,F,Desktop,9,,Eddddge,PAID
1708,A,2022-03-22,0,SPORTS,P1022,Football,0,"44,06","0,23","0,0",,,East,35.0,F,TABLET,10,,Firefoxxxxxx,Email
1709,B,2022-03-17,0,BOOKS,P1785,Mystery,0,"24,62","0,14","0,0",,,West,20.0,M,Mobile,5,,Chrooome,PAID
1710,B,2022-03-28,0,FASHHION,P1128,T-shirt,0,"132,17","0,06","0,0",,,Central,41.0,F,Mobile,10,,Eddddge,Organic
1711,A,2022-03-21,0,TOYS,P1290,Doll,0,,"0,06","0,0",,,South,18.0,M,TABLET,22,,Eddddge,Social
1712,A,2022-03-08,0,TOYS,P1831,Doll,0,"69,85","0,26","0,0",,,West,23.0,F,Mobile,1,,Eddddge,PAID
1713,B,2022-01-30,0,ELECTRONICS,P1500,Camera,0,"366,69","0,2","0,0",,,East,36.0,M,Desktop,25,,Firefoxxxxxx,PAID
1714,A,2022-02-26,0,BEAUTY,P1185,Mascara,0,"74,65","0,16","0,0",,,North,39.0,M,Desktop,25,,Eddddge,Organic
1715,A,2022-03-27,0,HOME,P1478,Lamp,0,"459,66","0,12","0,0",,,South,68.0,F,TABLET,22,,Chrooome,Email
1716,B,2022-03-14,1,ELECTRONICS,P1570,Smartphone,3,"461,39","0,13","1204,23",Credit Card,Same day,East,60.0,F,TABLET,24,No,Chrooome,PAID
1717,A,2022-01-29,0,TOYS,P1491,Board Game,0,"52,38","0,02","0,0",,,East,25.0,M,TABLET,4,,Safaaaaari,PAID
1718,B,2022-02-06,0,ELECTRONICS,P1512,Camera,0,"966,85","0,14","0,0",,,East,22.0,M,Desktop,21,,Ottttther,Email
1719,B,2022-03-28,1,FASHHION,P1642,Sneakers,5,"152,25","0,24","578,55",Bank Transfer,Standard,South,69.0,F,TABLET,5,No,Eddddge,Email
1720,A,2022-01-13,0,BEAUTY,P1066,Lipstick,0,"114,68","0,12","0,0",,,East,26.0,F,Mobile,23,,Ottttther,PAID
1721,A,2022-02-01,0,TOYS,P1804,Board Game,0,"28,97","0,12","0,0",,,North,64.0,M,TABLET,7,,Ottttther,Email
1722,A,2022-02-15,0,TOYS,P1466,Doll,0,"44,4","0,0","0,0",,,West,38.0,F,Mobile,23,,Ottttther,Organic
1723,A,2022-01-23,0,HOME,P1284,Table,0,"87,05","0,14","0,0",,,South,45.0,M,Desktop,5,,Ottttther,Organic
1724,A,2022-02-14,0,BOOKS,P1600,Science Fiction,0,"32,29","0,01","0,0",,,East,63.0,F,Mobile,20,,Ottttther,Social
1725,B,2022-01-17,0,BEAUTY,P1416,Lotion,0,"24,52","0,17","0,0",,,Central,21.0,M,Mobile,8,,Chrooome,PAID
1726,A,2022-03-26,0,FASHHION,P1099,Dress,0,"170,46","0,15","0,0",,,West,41.0,M,Mobile,17,,Firefoxxxxxx,Organic
1727,B,2022-03-07,0,SPORTS,P1188,Football,0,"249,93","0,25","0,0",,,South,25.0,M,Desktop,1,,Eddddge,Organic
1728,B,2022-01-06,0,ELECTRONICS,P1988,Smartphone,0,"626,88","0,17","0,0",,,Central,69.0,M,Mobile,22,,Eddddge,Organic
1729,B,2022-01-18,0,HOME,P1889,Sofa,0,"113,52","0,1","0,0",,,Central,34.0,M,Mobile,18,,Chrooome,Social
1730,B,2022-01-22,0,TOYS,P1857,Doll,0,,"0,15","0,0",,,East,51.0,M,TABLET,12,,Chrooome,Email
1731,A,2022-02-02,0,SPORTS,P1387,Football,0,"245,11","0,21","0,0",,,South,37.0,M,TABLET,3,,Ottttther,Social
1732,B,2022-01-30,0,FASHHION,P1240,Jeans,0,"128,03","0,03","0,0",,,East,33.0,M,TABLET,20,,Firefoxxxxxx,Social
1733,B,2022-03-22,0,BEAUTY,P1781,Perfume,0,"109,53","0,19","0,0",,,North,27.0,F,Mobile,14,,Eddddge,Social
1734,A,2022-02-01,0,ELECTRONICS,P1730,Camera,0,"443,05","0,27","0,0",,,Central,51.0,M,Mobile,16,,Safaaaaari,Social
1735,A,2022-02-11,0,HOME,P1416,Lamp,0,"279,27","0,09","0,0",,,North,60.0,F,Desktop,18,,Chrooome,PAID
1736,B,2022-03-19,0,TOYS,P1917,Action Figure,0,"75,98","0,19","0,0",,,East,27.0,M,Mobile,10,,Safaaaaari,PAID
1737,A,2022-01-10,0,TOYS,P1175,Puzzle,0,"48,94","0,25","0,0",,,West,47.0,M,Mobile,23,,Eddddge,Organic
1738,A,2022-02-05,0,SPORTS,P1386,Tennis Racket,0,"192,37","0,15","0,0",,,Central,47.0,F,Desktop,15,,Chrooome,Social
1739,A,2022-02-03,0,SPORTS,P1470,Running Shoes,0,"243,23","0,22","0,0",,,West,68.0,F,Mobile,10,,Eddddge,Social
1740,A,2022-03-14,0,ELECTRONICS,P1852,Camera,0,"372,18","0,09","0,0",,,South,42.0,M,Desktop,1,,Chrooome,Organic
1741,B,2022-01-28,0,BEAUTY,P1232,Lotion,0,"19,23","0,09","0,0",,,Central,63.0,M,Desktop,19,,Eddddge,Email
1742,B,2022-01-11,0,FASHHION,P1662,T-shirt,0,"115,73","0,2","0,0",,,North,60.0,F,TABLET,2,,Safaaaaari,PAID
1743,B,2022-03-19,0,BOOKS,P1451,Mystery,0,"7,8","0,21","0,0",,,West,58.0,F,Mobile,13,,Firefoxxxxxx,Social
1744,A,2022-02-08,1,BEAUTY,P1276,Lotion,3,"117,32","0,28","253,41",Credit Card,Same day,South,24.0,Other,TABLET,25,No,Chrooome,Email
1745,A,2022-02-16,1,BEAUTY,P1228,Lipstick,2,"110,69","0,07","205,88",Bank Transfer,Express,Central,64.0,F,Mobile,16,Yes,Safaaaaari,Email
1746,A,2022-01-19,0,BEAUTY,P1170,Lipstick,0,"133,44","0,14","0,0",,,South,37.0,M,TABLET,8,,Eddddge,Social
