user_id,group,visit_date,conversion,product_category,product_id,product_name,quantity,price,discount,total_value,payment_method,shipping_method,region,customer_age,customer_gender,device,session_duration,coupon_used,browser,referral_source,conversion_str
1542,a,2022-02-14,0,books,1492,biography,0,21.56,0.09,0.0,,,south,47.0,m,tablet,9,,safari,paid,no
1543,b,2022-03-09,0,books,1330,mystery,0,8.49,0.14,0.0,,,east,68.0,m,desktop,22,,other,organic,no
1544,a,2022-01-07,0,sports,1925,football,0,222.63,0.3,0.0,,,north,27.0,other,desktop,8,,other,paid,no
1545,b,2022-02-18,0,toys,1738,puzzle,0,5.34,0.27,0.0,,,central,36.0,m,mobile,7,,safari,email,no
1546,a,2022-01-09,0,beauty,1872,mascara,0,16.52,0.1,0.0,,,north,59.0,m,tablet,9,,chrome,social,no
1547,b,2022-02-05,0,fashhion,1485,dress,0,20.78,0.13,0.0,,,west,33.0,m,desktop,9,,edge,paid,no
1548,b,2022-03-24,0,electronics,1405,camera,0,716.26,0.2,0.0,,,east,30.0,m,tablet,11,,chrome,email,no
1549,a,2022-01-01,0,home,1116,sofa,0,237.82,0.01,0.0,,,south,65.0,other,tablet,4,,firefox,social,no
1550,b,2022-01-10,0,beauty,1554,lotion,0,51.66,0.25,0.0,,,north,67.0,m,desktop,7,,chrome,paid,no
1551,b,2022-02-05,0,toys,1879,doll,0,91.71,0.26,0.0,,,east,25.0,f,mobile,21,,safari,social,no
1552,b,2022-03-14,0,books,1114,novel,0,13.68,0.26,0.0,,,south,67.0,other,tablet,7,,firefox,organic,no
1553,b,2022-02-15,0,toys,1794,doll,0,41.99,0.11,0.0,,,north,48.0,f,desktop,4,,edge,email,no
1554,b,2022-02-01,0,fashhion,1548,sneakers,0,189.26,0.14,0.0,,,central,62.0,m,tablet,12,,firefox,email,no
1555,a,2022-02-01,1,toys,1813,puzzle,4,45.58,0.0,182.32,bank_transfer,standard,east,42.0,m,tablet,26,yes,chrome,email,yes
1556,a,2022-01-06,0,toys,1624,board_game,0,57.7,0.12,0.0,,,north,56.0,f,tablet,27,,other,email,no
1557,b,2022-02-17,0,home,1546,table,0,86.15,0.14,0.0,,,south,38.0,m,desktop,27,,other,paid,no
1558,a,2022-02-07,0,books,1643,novel,0,40.56,0.27,0.0,,,south,67.0,f,tablet,17,,other,organic,no
1559,b,2022-01-17,0,home,1335,sofa,0,240.24,0.27,0.0,,,central,55.0,m,tablet,20,,firefox,social,no
1560,b,2022-03-15,0,home,1335,sofa,0,410.23,0.29,0.0,,,east,58.0,f,mobile,29,,other,email,no
1561,a,2022-01-27,0,electronics,1980,laptop,0,403.04,0.27,0.0,,,east,46.0,f,desktop,26,,safari,email,no
1562,a,2022-02-23,0,toys,1921,board_game,0,45.14,0.0,0.0,,,north,23.0,f,desktop,3,,edge,paid,no
1563,b,2022-02-19,0,toys,1888,action_figure,0,79.72,0.19,0.0,,,south,35.0,f,tablet,9,,other,paid,no
1564,a,2022-02-04,0,toys,1739,action_figure,0,97.52,0.02,0.0,,,south,66.0,m,mobile,5,,safari,paid,no
1565,b,2022-03-26,0,sports,1146,running_shoes,0,46.1,0.08,0.0,,,central,61.0,m,tablet,20,,safari,organic,no
1566,a,2022-01-25,0,home,1121,chair,0,415.61,,0.0,,,central,52.0,m,tablet,16,,firefox,social,no
1567,b,2022-01-28,0,beauty,1080,perfume,0,52.1,0.21,0.0,,,east,44.0,m,desktop,8,,firefox,organic,no
1568,a,2022-01-15,0,fashhion,1684,sneakers,0,119.13,0.2,0.0,,,south,22.0,f,mobile,21,,edge,email,no
1569,b,2022-01-04,1,books,1665,mystery,1,18.05,0.01,17.87,paypal,express,north,24.0,m,tablet,16,yes,edge,paid,yes
1570,a,2022-03-14,1,beauty,1661,mascara,5,95.88,0.03,465.02,paypal,same_day,west,27.0,m,desktop,19,yes,chrome,email,yes
1571,b,2022-01-27,0,books,1374,biography,0,20.92,0.04,0.0,,,north,27.0,other,tablet,16,,edge,social,no
1572,a,2022-01-26,0,electronics,1569,smartphone,0,466.89,0.03,0.0,,,central,68.0,m,tablet,18,,firefox,social,no
1573,b,2022-01-19,1,electronics,1062,smartphone,2,230.35,0.05,437.66,credit_card,express,north,45.0,f,mobile,15,yes,safari,organic,yes
1574,b,2022-01-17,0,books,1503,mystery,0,11.61,0.21,0.0,,,south,53.0,m,mobile,24,,chrome,organic,no
1575,a,2022-02-12,0,toys,1667,puzzle,0,92.12,0.25,0.0,,,east,27.0,m,mobile,28,,edge,paid,no
1576,a,2022-02-10,1,beauty,1448,mascara,4,149.76,0.12,527.16,cash_on_delivery,express,west,67.0,f,tablet,18,yes,safari,paid,yes
1577,a,2022-02-11,0,toys,1427,puzzle,0,79.15,0.21,0.0,,,east,52.0,f,mobile,14,,firefox,email,no
1578,b,2022-02-19,0,sports,1867,football,0,107.44,0.06,0.0,,,west,,m,desktop,24,,other,paid,no
1579,b,2022-03-25,0,electronics,1426,camera,0,521.96,0.29,0.0,,,west,52.0,m,tablet,16,,chrome,paid,no
1580,b,2022-02-09,0,electronics,1420,smartphone,0,791.6,0.1,0.0,,,south,54.0,m,mobile,5,,safari,email,no
1581,a,2022-02-08,0,beauty,1321,lotion,0,145.59,0.25,0.0,,,south,65.0,m,tablet,8,,firefox,social,no
1582,a,2022-01-23,0,electronics,1912,headphones,0,564.38,0.28,0.0,,,central,37.0,m,tablet,16,,firefox,paid,no
1583,b,2022-02-21,0,sports,1679,tennis_racket,0,253.97,0.26,0.0,,,central,30.0,f,desktop,21,,chrome,paid,no
1584,a,2022-02-16,0,sports,1165,gym_bag,0,293.27,0.02,0.0,,,west,28.0,m,desktop,1,,chrome,email,no
1585,b,2022-03-04,0,sports,1596,football,0,265.84,0.2,0.0,,,central,62.0,m,desktop,28,,edge,email,no
1586,a,2022-03-10,0,fashhion,1956,t-shirt,0,60.89,0.04,0.0,,,south,36.0,f,tablet,29,,edge,email,no
1587,b,2022-02-12,0,sports,1648,running_shoes,0,32.17,0.0,0.0,,,central,45.0,m,tablet,11,,chrome,email,no
1588,a,2022-02-17,0,sports,1460,gym_bag,0,162.86,0.02,0.0,,,west,55.0,m,desktop,30,,chrome,email,no
1589,a,2022-02-03,0,fashhion,1458,jeans,0,115.64,0.27,0.0,,,east,62.0,other,tablet,11,,safari,paid,no
1590,b,2022-02-09,0,toys,1188,action_figure,0,24.12,0.27,0.0,,,north,21.0,m,desktop,2,,edge,organic,no
1591,b,2022-03-16,0,home,1463,table,0,178.1,0.07,0.0,,,central,54.0,f,desktop,30,,firefox,organic,no
1592,b,2022-03-02,0,electronics,1911,laptop,0,812.12,0.16,0.0,,,south,36.0,m,mobile,22,,edge,organic,no
1593,a,2022-02-19,0,sports,1378,gym_bag,0,156.99,0.29,0.0,,,east,54.0,m,desktop,19,,edge,paid,no
1594,a,2022-03-08,0,electronics,1001,laptop,0,453.88,0.15,0.0,,,south,70.0,m,mobile,24,,chrome,social,no
1595,b,2022-03-03,0,beauty,1617,lotion,0,97.17,0.12,0.0,,,central,31.0,m,desktop,5,,chrome,paid,no
1596,b,2022-02-27,0,electronics,1363,laptop,0,722.21,0.14,0.0,,,west,48.0,m,tablet,3,,edge,organic,no
1597,a,2022-02-02,0,books,1071,biography,0,39.62,0.24,0.0,,,north,45.0,m,mobile,28,,other,organic,no
1598,a,2022-03-16,0,toys,1426,board_game,0,19.89,0.14,0.0,,,north,53.0,f,tablet,26,,other,email,no
1599,a,2022-01-16,0,fashhion,1637,dress,0,153.47,0.23,0.0,,,east,,f,tablet,23,,edge,email,no
1600,b,2022-03-23,0,electronics,1169,camera,0,679.54,0.13,0.0,,,north,55.0,m,desktop,30,,other,email,no
1601,a,2022-02-17,0,electronics,1204,headphones,0,246.06,0.08,0.0,,,west,,f,desktop,8,,edge,paid,no
1602,a,2022-01-10,0,electronics,1824,headphones,0,821.96,0.1,0.0,,,south,59.0,f,tablet,4,,chrome,social,no
1603,a,2022-03-23,1,home,1336,chair,1,222.39,0.02,217.94,credit_card,same_day,west,18.0,f,desktop,29,no,chrome,social,yes
1604,a,2022-02-07,0,home,1998,table,0,198.67,0.15,0.0,,,east,40.0,m,desktop,13,,chrome,email,no
1605,a,2022-01-19,0,beauty,1471,lotion,0,72.73,0.04,0.0,,,east,45.0,f,desktop,27,,firefox,social,no
1606,b,2022-02-05,0,fashhion,1194,t-shirt,0,82.31,0.24,0.0,,,north,65.0,m,tablet,25,,chrome,organic,no
1607,a,2022-02-28,0,electronics,1669,smartphone,0,470.63,0.13,0.0,,,west,21.0,m,mobile,22,,chrome,organic,no
1608,b,2022-03-04,0,electronics,1652,camera,0,846.46,0.23,0.0,,,south,58.0,f,mobile,14,,edge,email,no
1609,a,2022-03-18,0,electronics,1274,headphones,0,299.6,0.29,0.0,,,west,35.0,f,tablet,1,,other,email,no
1610,b,2022-02-15,0,electronics,1006,headphones,0,976.48,0.25,0.0,,,south,66.0,f,desktop,5,,other,email,no
1611,b,2022-01-03,0,home,1904,chair,0,299.72,0.29,0.0,,,south,64.0,f,desktop,21,,chrome,social,no
1612,b,2022-03-15,0,toys,1978,action_figure,0,22.38,0.17,0.0,,,west,68.0,m,mobile,7,,chrome,paid,no
1613,b,2022-03-06,0,toys,1565,puzzle,0,17.47,0.05,0.0,,,central,56.0,f,tablet,23,,chrome,email,no
1614,a,2022-01-08,0,beauty,1615,lipstick,0,92.81,0.28,0.0,,,west,42.0,m,tablet,6,,edge,social,no
1615,a,2022-02-20,0,books,1853,mystery,0,33.48,0.26,0.0,,,south,35.0,m,desktop,15,,edge,email,no
1616,b,2022-03-22,0,sports,1849,tennis_racket,0,44.32,0.26,0.0,,,east,23.0,f,desktop,15,,edge,paid,no
1617,b,2022-03-14,0,fashhion,1572,sneakers,0,63.74,0.21,0.0,,,east,,m,desktop,8,,other,email,no
1618,b,2022-01-06,0,toys,1598,doll,0,80.57,0.19,0.0,,,north,70.0,f,tablet,2,,firefox,organic,no
1619,b,2022-03-30,0,books,1769,mystery,0,7.23,0.0,0.0,,,east,29.0,m,mobile,14,,other,email,no
1620,b,2022-02-08,1,electronics,1177,smartphone,4,884.07,0.22,2758.3,credit_card,same_day,central,42.0,f,tablet,29,yes,edge,organic,yes
1621,a,2022-03-01,0,toys,1241,action_figure,0,67.53,0.03,0.0,,,south,52.0,m,tablet,16,,safari,organic,no
1622,a,2022-01-28,0,beauty,1202,mascara,0,70.82,0.08,0.0,,,west,18.0,m,tablet,29,,firefox,social,no
1623,b,2022-02-23,0,sports,1542,gym_bag,0,123.54,0.17,0.0,,,west,22.0,f,mobile,23,,chrome,social,no
1624,b,2022-02-06,0,toys,1800,puzzle,0,6.83,0.14,0.0,,,central,18.0,m,desktop,10,,other,organic,no
1625,a,2022-01-09,0,beauty,1461,lipstick,0,125.53,0.0,0.0,,,east,25.0,f,desktop,15,,firefox,organic,no
1626,b,2022-03-23,0,home,1079,sofa,0,,0.25,0.0,,,south,56.0,f,tablet,23,,safari,email,no
1627,a,2022-02-25,0,sports,1522,tennis_racket,0,113.58,0.26,0.0,,,east,64.0,f,tablet,4,,firefox,email,no
1628,b,2022-02-28,0,beauty,1416,mascara,0,89.67,0.2,0.0,,,north,60.0,f,mobile,12,,other,organic,no
1629,a,2022-03-26,0,books,1765,science_fiction,0,16.07,0.16,0.0,,,east,35.0,m,mobile,10,,edge,social,no
1630,a,2022-01-02,0,toys,1383,board_game,0,52.23,0.29,0.0,,,north,63.0,f,desktop,2,,chrome,email,no
1631,b,2022-03-02,0,home,1390,chair,0,414.2,0.04,0.0,,,west,26.0,m,tablet,4,,edge,email,no
1632,a,2022-02-27,0,books,1895,science_fiction,0,26.17,0.22,0.0,,,south,22.0,m,mobile,20,,edge,email,no
1633,b,2022-03-01,0,beauty,1798,perfume,0,142.86,0.04,0.0,,,north,21.0,m,mobile,28,,other,social,no
1634,b,2022-02-09,0,beauty,1687,mascara,0,128.65,0.11,0.0,,,east,61.0,f,tablet,28,,edge,organic,no
1635,b,2022-02-05,0,books,1125,science_fiction,0,19.99,0.18,0.0,,,east,46.0,f,tablet,6,,edge,email,no
1636,a,2022-02-06,0,toys,1493,doll,0,43.0,0.22,0.0,,,west,18.0,f,tablet,14,,other,social,no
1637,a,2022-03-20,0,sports,1046,tennis_racket,0,144.3,0.0,0.0,,,central,47.0,f,tablet,23,,other,social,no
1638,a,2022-01-18,0,home,1717,chair,0,331.78,0.08,0.0,,,central,62.0,f,tablet,3,,safari,social,no
1639,b,2022-03-04,1,electronics,1475,headphones,4,429.44,0.16,1442.92,paypal,express,east,18.0,f,tablet,15,no,edge,social,yes
1640,b,2022-01-22,0,fashhion,1948,t-shirt,0,194.46,0.16,0.0,,,central,20.0,m,mobile,26,,firefox,email,no
1641,b,2022-01-11,0,sports,1618,running_shoes,0,194.34,0.19,0.0,,,south,,f,tablet,1,,chrome,organic,no
1642,b,2022-02-27,0,home,1463,chair,0,229.73,0.09,0.0,,,central,25.0,f,desktop,19,,chrome,organic,no
1643,b,2022-02-26,0,books,1786,science_fiction,0,34.03,0.16,0.0,,,south,35.0,m,tablet,25,,other,social,no
1644,b,2022-03-18,1,beauty,1848,perfume,4,65.36,0.06,245.75,bank_transfer,express,east,42.0,f,desktop,1,no,other,organic,yes
1645,a,2022-01-04,0,books,1122,novel,0,41.8,0.06,0.0,,,east,65.0,m,desktop,13,,safari,email,no
1646,b,2022-03-27,0,home,1473,lamp,0,305.53,0.17,0.0,,,east,69.0,f,desktop,8,,edge,organic,no
1647,a,2022-01-07,0,books,1133,biography,0,6.89,0.21,0.0,,,west,37.0,f,tablet,18,,other,organic,no
1648,b,2022-03-02,0,books,1618,science_fiction,0,12.95,0.04,0.0,,,central,48.0,f,tablet,22,,other,paid,no
1649,b,2022-02-23,1,fashhion,1816,t-shirt,3,175.7,0.04,506.02,bank_transfer,same_day,north,47.0,f,desktop,3,no,chrome,organic,yes
1650,b,2022-03-29,0,toys,1840,action_figure,0,58.48,0.17,0.0,,,north,33.0,f,tablet,23,,edge,organic,no
1651,a,2022-03-09,0,fashhion,1561,jeans,0,191.06,0.08,0.0,,,east,19.0,f,mobile,18,,safari,social,no
1652,a,2022-03-20,0,electronics,1848,laptop,0,257.94,0.12,0.0,,,central,34.0,m,mobile,20,,other,social,no
1653,a,2022-01-01,0,electronics,1606,headphones,0,436.21,0.12,0.0,,,south,27.0,m,mobile,26,,other,paid,no
1654,a,2022-02-24,0,fashhion,1779,t-shirt,0,54.84,0.05,0.0,,,north,24.0,f,mobile,9,,other,email,no
1655,a,2022-01-03,0,sports,1022,running_shoes,0,179.54,0.0,0.0,,,east,,f,tablet,6,,chrome,paid,no
1656,b,2022-03-19,0,sports,1565,tennis_racket,0,133.35,0.26,0.0,,,north,68.0,f,desktop,20,,other,organic,no
1657,b,2022-02-07,0,books,1885,science_fiction,0,12.08,0.21,0.0,,,north,69.0,m,tablet,2,,other,organic,no
1658,a,2022-01-01,0,books,1765,novel,0,33.92,0.21,0.0,,,north,26.0,f,mobile,26,,chrome,email,no
1659,a,2022-02-07,0,beauty,1964,perfume,0,85.08,0.16,0.0,,,east,34.0,f,tablet,30,,other,email,no
1660,a,2022-03-26,0,electronics,1234,laptop,0,419.79,0.21,0.0,,,east,26.0,m,tablet,25,,edge,social,no
1661,b,2022-01-29,0,beauty,1995,lipstick,0,77.17,0.28,0.0,,,west,26.0,f,mobile,4,,edge,organic,no
1662,b,2022-01-05,0,electronics,1058,camera,0,796.59,0.2,0.0,,,west,54.0,f,desktop,25,,chrome,organic,no
1663,b,2022-03-15,0,fashhion,1163,jeans,0,56.95,0.08,0.0,,,west,41.0,f,tablet,30,,edge,organic,no
1664,a,2022-01-21,0,sports,1770,gym_bag,0,109.08,0.17,0.0,,,north,56.0,other,tablet,18,,safari,organic,no
1665,b,2022-03-12,0,books,1825,novel,0,20.57,0.13,0.0,,,central,28.0,m,mobile,7,,other,organic,no
1666,b,2022-03-08,0,sports,1215,running_shoes,0,231.62,0.17,0.0,,,east,25.0,f,desktop,27,,safari,organic,no
1667,a,2022-02-16,0,fashhion,1182,dress,0,172.45,0.16,0.0,,,west,42.0,f,mobile,11,,edge,organic,no
1668,b,2022-03-25,0,beauty,1568,mascara,0,62.69,0.26,0.0,,,central,63.0,f,mobile,5,,chrome,organic,no
1669,a,2022-03-24,0,beauty,1656,lipstick,0,51.53,0.2,0.0,,,west,19.0,f,tablet,8,,chrome,social,no
1670,b,2022-02-04,0,home,1934,table,0,450.25,0.06,0.0,,,west,27.0,f,desktop,11,,safari,paid,no
1671,a,2022-03-09,1,books,1089,science_fiction,1,49.97,0.02,48.97,cash_on_delivery,express,central,70.0,m,mobile,30,no,edge,organic,yes
1672,b,2022-03-10,0,books,1963,science_fiction,0,35.17,0.13,0.0,,,west,41.0,m,tablet,24,,other,social,no
1673,b,2022-01-01,0,books,1310,mystery,0,49.55,0.0,0.0,,,north,65.0,m,mobile,30,,edge,organic,no
1674,b,2022-03-09,0,electronics,1556,laptop,0,727.97,0.1,0.0,,,north,33.0,f,tablet,30,,edge,email,no
1675,b,2022-01-12,0,beauty,1971,mascara,0,112.68,0.11,0.0,,,north,36.0,f,desktop,20,,chrome,organic,no
1676,a,2022-03-01,0,fashhion,1256,dress,0,89.96,0.11,0.0,,,south,48.0,m,mobile,29,,firefox,paid,no
1677,a,2022-01-27,0,beauty,1532,mascara,0,70.62,0.29,0.0,,,west,28.0,m,desktop,20,,other,social,no
1678,a,2022-02-25,0,sports,1978,running_shoes,0,68.92,,0.0,,,south,23.0,m,desktop,15,,other,email,no
1679,a,2022-01-23,1,electronics,1532,camera,1,858.2,0.08,789.54,cash_on_delivery,same_day,east,23.0,f,tablet,24,no,chrome,email,yes
1680,b,2022-01-25,0,books,1051,science_fiction,0,46.9,0.04,0.0,,,central,49.0,other,mobile,3,,edge,organic,no
1681,a,2022-01-21,0,toys,1337,doll,0,64.23,0.15,0.0,,,east,56.0,f,mobile,7,,chrome,paid,no
1682,b,2022-03-02,0,home,1170,sofa,0,204.64,0.05,0.0,,,south,,f,tablet,24,,edge,paid,no
1683,b,2022-03-04,0,electronics,1947,headphones,0,323.21,0.18,0.0,,,north,30.0,f,tablet,8,,firefox,organic,no
1684,b,2022-02-21,1,sports,1066,running_shoes,4,101.59,0.05,386.04,cash_on_delivery,express,west,20.0,m,desktop,11,no,firefox,organic,yes
1685,a,2022-03-29,0,books,1624,novel,0,16.49,0.17,0.0,,,west,58.0,f,mobile,10,,safari,social,no
1686,b,2022-01-25,0,sports,1299,running_shoes,0,195.65,0.25,0.0,,,north,52.0,f,mobile,20,,edge,social,no
1687,b,2022-02-24,0,sports,1671,tennis_racket,0,,0.01,0.0,,,west,55.0,f,tablet,9,,chrome,organic,no
1688,a,2022-02-15,0,books,1777,mystery,0,7.17,0.13,0.0,,,central,34.0,f,tablet,15,,chrome,organic,no
1689,b,2022-02-01,1,sports,1831,running_shoes,2,30.28,0.14,52.08,cash_on_delivery,express,central,20.0,f,tablet,26,no,chrome,email,yes
1690,b,2022-02-24,0,fashhion,1231,jeans,0,128.03,0.24,0.0,,,central,51.0,f,mobile,20,,safari,paid,no
1691,a,2022-01-05,0,home,1974,table,0,177.83,,0.0,,,east,29.0,f,mobile,24,,other,social,no
1692,b,2022-02-05,1,toys,1836,puzzle,4,88.65,0.17,294.32,credit_card,express,north,41.0,other,desktop,22,no,chrome,organic,yes
1693,a,2022-02-18,0,sports,1067,gym_bag,0,118.36,0.24,0.0,,,central,23.0,f,tablet,5,,firefox,organic,no
1694,a,2022-02-27,0,sports,1505,tennis_racket,0,108.23,0.17,0.0,,,south,59.0,m,desktop,15,,chrome,social,no
1695,a,2022-02-08,0,beauty,1027,mascara,0,47.73,0.11,0.0,,,central,28.0,m,mobile,4,,chrome,email,no
1696,a,2022-03-21,0,home,1948,chair,0,115.18,0.03,0.0,,,east,65.0,f,desktop,5,,chrome,email,no
1697,a,2022-03-26,0,electronics,1627,headphones,0,665.22,0.22,0.0,,,south,44.0,m,desktop,29,,other,organic,no
1698,a,2022-03-02,0,home,1050,table,0,125.7,0.26,0.0,,,north,65.0,m,desktop,15,,chrome,paid,no
1699,b,2022-01-09,0,home,1692,sofa,0,241.08,0.29,0.0,,,north,41.0,m,tablet,27,,other,paid,no
1700,b,2022-01-06,0,books,1259,novel,0,25.74,0.28,0.0,,,central,35.0,f,mobile,17,,other,organic,no
1701,b,2022-02-04,0,books,1590,mystery,0,5.92,0.24,0.0,,,south,44.0,f,tablet,23,,safari,social,no
1702,a,2022-02-08,0,books,1784,mystery,0,5.76,0.19,0.0,,,south,58.0,m,desktop,8,,firefox,paid,no
1703,a,2022-01-22,0,toys,1619,action_figure,0,54.42,0.23,0.0,,,central,38.0,m,tablet,28,,chrome,social,no
1704,b,2022-02-10,0,home,1962,sofa,0,363.22,0.13,0.0,,,central,68.0,f,mobile,25,,chrome,social,no
1705,a,2022-01-05,0,toys,1585,board_game,0,94.5,0.18,0.0,,,west,51.0,m,mobile,29,,chrome,social,no
1706,a,2022-02-11,0,sports,1686,tennis_racket,0,78.36,0.1,0.0,,,west,50.0,m,desktop,19,,other,email,no
1707,b,2022-03-28,0,books,1183,science_fiction,0,9.65,0.1,0.0,,,central,65.0,f,desktop,9,,edge,paid,no
1708,a,2022-03-22,0,sports,1022,football,0,44.06,0.23,0.0,,,east,35.0,f,tablet,10,,firefox,email,no
1709,b,2022-03-17,0,books,1785,mystery,0,24.62,0.14,0.0,,,west,20.0,m,mobile,5,,chrome,paid,no
1710,b,2022-03-28,0,fashhion,1128,t-shirt,0,132.17,0.06,0.0,,,central,41.0,f,mobile,10,,edge,organic,no
1711,a,2022-03-21,0,toys,1290,doll,0,,0.06,0.0,,,south,18.0,m,tablet,22,,edge,social,no
1712,a,2022-03-08,0,toys,1831,doll,0,69.85,0.26,0.0,,,west,23.0,f,mobile,1,,edge,paid,no
1713,b,2022-01-30,0,electronics,1500,camera,0,366.69,0.2,0.0,,,east,36.0,m,desktop,25,,firefox,paid,no
1714,a,2022-02-26,0,beauty,1185,mascara,0,74.65,0.16,0.0,,,north,39.0,m,desktop,25,,edge,organic,no
1715,a,2022-03-27,0,home,1478,lamp,0,459.66,0.12,0.0,,,south,68.0,f,tablet,22,,chrome,email,no
1716,b,2022-03-14,1,electronics,1570,smartphone,3,461.39,0.13,1204.23,credit_card,same_day,east,60.0,f,tablet,24,no,chrome,paid,yes
1717,a,2022-01-29,0,toys,1491,board_game,0,52.38,0.02,0.0,,,east,25.0,m,tablet,4,,safari,paid,no
1718,b,2022-02-06,0,electronics,1512,camera,0,966.85,0.14,0.0,,,east,22.0,m,desktop,21,,other,email,no
1719,b,2022-03-28,1,fashhion,1642,sneakers,5,152.25,0.24,578.55,bank_transfer,standard,south,69.0,f,tablet,5,no,edge,email,yes
1720,a,2022-01-13,0,beauty,1066,lipstick,0,114.68,0.12,0.0,,,east,26.0,f,mobile,23,,other,paid,no
1721,a,2022-02-01,0,toys,1804,board_game,0,28.97,0.12,0.0,,,north,64.0,m,tablet,7,,other,email,no
1722,a,2022-02-15,0,toys,1466,doll,0,44.4,0.0,0.0,,,west,38.0,f,mobile,23,,other,organic,no
1723,a,2022-01-23,0,home,1284,table,0,87.05,0.14,0.0,,,south,45.0,m,desktop,5,,other,organic,no
1724,a,2022-02-14,0,books,1600,science_fiction,0,32.29,0.01,0.0,,,east,63.0,f,mobile,20,,other,social,no
1725,b,2022-01-17,0,beauty,1416,lotion,0,24.52,0.17,0.0,,,central,21.0,m,mobile,8,,chrome,paid,no
1726,a,2022-03-26,0,fashhion,1099,dress,0,170.46,0.15,0.0,,,west,41.0,m,mobile,17,,firefox,organic,no
1727,b,2022-03-07,0,sports,1188,football,0,249.93,0.25,0.0,,,south,25.0,m,desktop,1,,edge,organic,no
1728,b,2022-01-06,0,electronics,1988,smartphone,0,626.88,0.17,0.0,,,central,69.0,m,mobile,22,,edge,organic,no
1729,b,2022-01-18,0,home,1889,sofa,0,113.52,0.1,0.0,,,central,34.0,m,mobile,18,,chrome,social,no
1730,b,2022-01-22,0,toys,1857,doll,0,,0.15,0.0,,,east,51.0,m,tablet,12,,chrome,email,no
1731,a,2022-02-02,0,sports,1387,football,0,245.11,0.21,0.0,,,south,37.0,m,tablet,3,,other,social,no
1732,b,2022-01-30,0,fashhion,1240,jeans,0,128.03,0.03,0.0,,,east,33.0,m,tablet,20,,firefox,social,no
1733,b,2022-03-22,0,beauty,1781,perfume,0,109.53,0.19,0.0,,,north,27.0,f,mobile,14,,edge,social,no
1734,a,2022-02-01,0,electronics,1730,camera,0,443.05,0.27,0.0,,,central,51.0,m,mobile,16,,safari,social,no
1735,a,2022-02-11,0,home,1416,lamp,0,279.27,0.09,0.0,,,north,60.0,f,desktop,18,,chrome,paid,no
1736,b,2022-03-19,0,toys,1917,action_figure,0,75.98,0.19,0.0,,,east,27.0,m,mobile,10,,safari,paid,no
1737,a,2022-01-10,0,toys,1175,puzzle,0,48.94,0.25,0.0,,,west,47.0,m,mobile,23,,edge,organic,no
1738,a,2022-02-05,0,sports,1386,tennis_racket,0,192.37,0.15,0.0,,,central,47.0,f,desktop,15,,chrome,social,no
1739,a,2022-02-03,0,sports,1470,running_shoes,0,243.23,0.22,0.0,,,west,68.0,f,mobile,10,,edge,social,no
1740,a,2022-03-14,0,electronics,1852,camera,0,372.18,0.09,0.0,,,south,42.0,m,desktop,1,,chrome,organic,no
1741,b,2022-01-28,0,beauty,1232,lotion,0,19.23,0.09,0.0,,,central,63.0,m,desktop,19,,edge,email,no
1742,b,2022-01-11,0,fashhion,1662,t-shirt,0,115.73,0.2,0.0,,,north,60.0,f,tablet,2,,safari,paid,no
1743,b,2022-03-19,0,books,1451,mystery,0,7.8,0.21,0.0,,,west,58.0,f,mobile,13,,firefox,social,no
1744,a,2022-02-08,1,beauty,1276,lotion,3,117.32,0.28,253.41,credit_card,same_day,south,24.0,other,tablet,25,no,chrome,email,yes
1745,a,2022-02-16,1,beauty,1228,lipstick,2,110.69,0.07,205.88,bank_transfer,express,central,64.0,f,mobile,16,yes,safari,email,yes
1746,a,2022-01-19,0,beauty,1170,lipstick,0,133.44,0.14,0.0,,,south,37.0,m,tablet,8,,edge,social,no
1747,a,2022-01-15,0,books,1734,mystery,0,33.78,,0.0,,,north,34.0,f,desktop,3,,safari,social,no
1748,a,2022-01-28,0,electronics,1212,smartphone,0,253.76,0.02,0.0,,,central,20.0,f,desktop,21,,chrome,email,no
1749,b,2022-01-24,0,books,1281,science_fiction,0,16.39,0.12,0.0,,,south,64.0,f,desktop,19,,safari,paid,no
1750,a,2022-03-13,0,electronics,1040,headphones,0,846.35,0.11,0.0,,,east,63.0,f,desktop,14,,edge,paid,no
1751,b,2022-01-09,1,books,1121,science_fiction,4,12.52,0.08,46.07,bank_transfer,standard,central,57.0,f,mobile,11,no,other,social,yes
1752,a,2022-02-16,0,fashhion,1226,t-shirt,0,145.73,0.09,0.0,,,central,53.0,f,mobile,29,,firefox,social,no
1753,a,2022-02-02,1,beauty,1293,perfume,1,119.24,0.11,106.12,bank_transfer,standard,central,,m,tablet,12,no,firefox,organic,yes
1754,a,2022-03-03,0,electronics,1599,camera,0,464.09,0.3,0.0,,,central,27.0,f,mobile,11,,other,organic,no
1755,b,2022-01-19,0,books,1266,mystery,0,19.5,,0.0,,,east,51.0,m,mobile,28,,chrome,paid,no
1756,b,2022-03-08,0,fashhion,1540,dress,0,120.4,0.02,0.0,,,north,31.0,m,tablet,11,,safari,organic,no
1757,b,2022-03-15,0,books,1758,novel,0,43.76,0.26,0.0,,,east,25.0,m,desktop,22,,safari,email,no
1758,a,2022-02-09,0,toys,1827,puzzle,0,26.27,0.19,0.0,,,east,44.0,m,tablet,21,,other,email,no
